location_name_1,N_1,E_1,X_1,Y_1,location_name_2,N_2,E_2,X_2,Y_2
grab_1216911626.006,7954.799,-4819.172,-4609.835,8054.569,grab_1216907658.037,7950.887,-4815.107,-4605.88,8050.569
grab_1216911626.853,7952.148,-4816.721,-4607.458,8051.865,grab_1216907658.037,7950.887,-4815.107,-4605.88,8050.569
grab_1216911627.051,7938.74,-4804.626,-4595.732,8038.202,grab_1216907659.095,7937.406,-4802.975,-4594.12,8036.832
grab_1216911627.876,7938.74,-4804.626,-4595.732,8038.202,grab_1216907659.095,7937.406,-4802.975,-4594.12,8036.832
grab_1216911628.041,7930.596,-4797.488,-4588.818,8029.907,grab_1216907660.079,7925.822,-4792.989,-4584.452,8025.038
grab_1216911628.893,7924.954,-4792.82,-4584.304,8024.168,grab_1216907660.079,7925.822,-4792.989,-4584.452,8025.038
grab_1216911629.090,7913.869,-4783.753,-4575.539,8012.892,grab_1216907661.133,7911.459,-4781.285,-4573.138,8010.43
grab_1216911629.920,7910.919,-4781.41,-4573.276,8009.893,grab_1216907661.133,7911.459,-4781.285,-4573.138,8010.43
grab_1216911630.164,7893.603,-4768.283,-4560.615,7992.304,grab_1216907661.954,7899.27,-4771.848,-4564.031,7998.043
grab_1216911631.108,7890.705,-4766.091,-4558.501,7989.36,grab_1216907663.170,7886.838,-4762.463,-4554.981,7985.416
grab_1216911631.280,7879.162,-4757.542,-4550.263,7977.64,grab_1216907664.164,7874.125,-4753.221,-4546.08,7972.512
grab_1216911632.136,7876.262,-4755.43,-4548.229,7974.697,grab_1216907664.164,7874.125,-4753.221,-4546.08,7972.512
grab_1216911632.300,7867.542,-4749.152,-4542.184,7965.847,grab_1216907665.016,7871.589,-4751.405,-4544.332,7969.938
grab_1216911632.979,7855.789,-4740.908,-4534.255,7953.923,grab_1216907665.226,7861.259,-4744.182,-4537.385,7959.459
grab_1216911633.832,7852.813,-4738.887,-4532.313,7950.905,grab_1216907666.210,7848.109,-4735.366,-4528.919,7946.128
grab_1216911634.001,7840.849,-4730.937,-4524.681,7938.778,grab_1216907667.255,7834.675,-4726.831,-4520.739,7932.52
grab_1216911634.861,7834.781,-4727.052,-4520.956,7932.631,grab_1216907667.255,7834.675,-4726.831,-4520.739,7932.52
grab_1216911635.020,7822.532,-4719.406,-4513.634,7920.226,grab_1216907669.100,7823.814,-4720.124,-4514.319,7921.522
grab_1216911635.871,7819.478,-4717.532,-4511.84,7917.135,grab_1216907669.100,7823.814,-4720.124,-4514.319,7921.522
grab_1216911636.042,7810.223,-4711.965,-4506.517,7907.766,grab_1216907669.302,7807.277,-4710.197,-4504.826,7904.785
grab_1216911636.900,7788.391,-4699.25,-4494.374,7885.678,grab_1216907671.145,7793.297,-4702.051,-4497.047,7890.64
grab_1216911638.100,7788.391,-4699.25,-4494.374,7885.678,grab_1216907671.145,7793.297,-4702.051,-4497.047,7890.64
grab_1216911638.303,7782.097,-4695.555,-4490.845,7879.309,grab_1216907671.343,7776.479,-4692.255,-4487.692,7873.625
grab_1216911638.533,7769.73,-4688.181,-4483.796,7866.793,grab_1216907672.332,7765.261,-4685.758,-4481.489,7862.276
grab_1216911639.445,7769.73,-4688.181,-4483.796,7866.793,grab_1216907672.332,7765.261,-4685.758,-4481.489,7862.276
grab_1216911639.614,7751.039,-4677.607,-4473.71,7847.89,grab_1216907674.206,7748.443,-4675.984,-4472.157,7845.261
grab_1216911640.474,7748.001,-4675.848,-4472.031,7844.816,grab_1216907674.206,7748.443,-4675.984,-4472.157,7845.261
grab_1216911640.634,7735.738,-4668.81,-4465.315,7832.412,grab_1216907674.405,7734.481,-4667.827,-4464.366,7831.134
grab_1216911641.488,7735.738,-4668.81,-4465.315,7832.412,grab_1216907674.405,7734.481,-4667.827,-4464.366,7831.134
grab_1216911641.656,7720.591,-4659.798,-4456.701,7817.081,grab_1216907675.565,7720.537,-4659.705,-4456.61,7817.026
grab_1216911642.512,7717.535,-4657.993,-4454.976,7813.989,grab_1216907676.246,7717.756,-4658.079,-4455.056,7814.212
grab_1216911642.676,7705.442,-4650.81,-4448.111,7801.751,grab_1216907676.591,7706.593,-4651.572,-4448.842,7802.918
grab_1216911643.529,7705.442,-4650.81,-4448.111,7801.751,grab_1216907676.591,7706.593,-4651.572,-4448.842,7802.918
grab_1216911643.696,7690.568,-4641.988,-4439.68,7786.699,grab_1216907677.992,7684.305,-4638.558,-4436.413,7780.367
grab_1216911644.555,7687.604,-4640.243,-4438.012,7783.7,grab_1216907677.992,7684.305,-4638.558,-4436.413,7780.367
grab_1216911644.716,7675.747,-4633.318,-4431.398,7771.702,grab_1216907678.968,7670.47,-4630.519,-4428.737,7766.37
grab_1216911645.583,7672.801,-4631.595,-4429.753,7768.721,grab_1216907678.968,7670.47,-4630.519,-4428.737,7766.37
grab_1216911645.742,7661.034,-4624.741,-4423.208,7756.816,grab_1216907680.060,7656.91,-4622.624,-4421.198,7752.65
grab_1216911646.596,7658.125,-4623.031,-4421.574,7753.872,grab_1216907680.060,7656.91,-4622.624,-4421.198,7752.65
grab_1216911646.759,7646.487,-4616.237,-4415.085,7742.097,grab_1216907681.178,7646.205,-4616.392,-4415.246,7741.819
grab_1216911647.612,7646.487,-4616.237,-4415.085,7742.097,grab_1216907681.178,7646.205,-4616.392,-4415.246,7741.819
grab_1216911647.781,7631.939,-4607.768,-4406.998,7727.378,grab_1216907682.059,7630.523,-4607.253,-4406.518,7725.952
grab_1216911648.637,7626.139,-4604.325,-4403.708,7721.509,grab_1216907683.055,7622.929,-4602.792,-4402.257,7718.269
grab_1216911648.804,7614.778,-4597.595,-4397.276,7710.011,grab_1216907683.902,7617.953,-4599.863,-4399.458,7713.233
grab_1216911649.656,7614.778,-4597.595,-4397.276,7710.011,grab_1216907683.902,7617.953,-4599.863,-4399.458,7713.233
grab_1216911649.822,7600.726,-4589.309,-4389.359,7695.792,grab_1216907684.924,7603.352,-4591.243,-4391.222,7698.458
grab_1216911650.690,7597.964,-4587.66,-4387.783,7692.996,grab_1216907685.169,7593.857,-4585.647,-4385.875,7688.849
grab_1216911650.868,7587.077,-4581.263,-4381.671,7681.98,grab_1216907686.115,7589.191,-4582.897,-4383.248,7684.128
grab_1216911651.696,7584.442,-4579.72,-4380.197,7679.314,grab_1216907686.287,7580.024,-4577.504,-4378.096,7674.852
grab_1216911651.863,7574.14,-4573.703,-4374.451,7668.89,grab_1216907687.310,7571.114,-4572.255,-4373.08,7665.835
grab_1216911652.721,7571.652,-4572.256,-4373.069,7666.372,grab_1216907687.310,7571.114,-4572.255,-4373.08,7665.835
grab_1216911652.884,7562.502,-4566.921,-4367.974,7657.115,grab_1216907688.184,7560.373,-4565.952,-4367.06,7654.967
grab_1216911653.741,7562.502,-4566.921,-4367.974,7657.115,grab_1216907688.184,7560.373,-4565.952,-4367.06,7654.967
grab_1216911653.906,7552.53,-4561.061,-4362.376,7647.024,grab_1216907689.175,7556.257,-4563.514,-4364.729,7650.801
grab_1216911654.760,7550.755,-4560.021,-4361.382,7645.229,grab_1216907689.352,7548.408,-4558.875,-4360.297,7642.859
grab_1216911654.932,7544.351,-4556.254,-4357.783,7638.748,grab_1216907689.352,7548.408,-4558.875,-4360.297,7642.859
grab_1216911655.794,7542.906,-4555.405,-4356.972,7637.286,grab_1216907690.238,7539.021,-4553.362,-4355.03,7633.361
grab_1216911655.949,7534.636,-4550.515,-4352.3,7628.917,grab_1216907691.218,7537.173,-4552.285,-4354.002,7631.491
grab_1216911657.310,7530.409,-4548.039,-4349.935,7624.64,grab_1216907692.076,7529.926,-4548.109,-4350.015,7624.159
grab_1216911658.333,7527.298,-4546.244,-4348.221,7621.493,grab_1216907692.076,7529.926,-4548.109,-4350.015,7624.159
grab_1216911659.352,7525.009,-4544.974,-4347.01,7619.178,grab_1216907692.076,7529.926,-4548.109,-4350.015,7624.159
grab_1216911660.893,7520.501,-4542.652,-4344.806,7614.624,grab_1216907692.275,7519.348,-4541.982,-4344.166,7613.457
grab_1216911672.798,7514.481,-4539.113,-4341.424,7608.533,grab_1216907693.435,7515.852,-4539.994,-4342.27,7609.921
grab_1216911674.329,7508.425,-4535.538,-4338.008,7602.404,grab_1216907693.601,7510.581,-4536.943,-4339.357,7604.589
grab_1216911675.349,7502.388,-4531.952,-4334.581,7596.294,grab_1216907694.624,7501.54,-4531.714,-4334.364,7595.443
grab_1216911676.371,7502.388,-4531.952,-4334.581,7596.294,grab_1216907694.624,7501.54,-4531.714,-4334.364,7595.443
grab_1216911676.573,7496.644,-4528.522,-4331.302,7590.481,grab_1216907695.477,7497.862,-4529.561,-4332.308,7591.721
grab_1216911677.391,7487.003,-4522.796,-4325.83,7580.724,grab_1216907695.642,7490.397,-4525.195,-4328.138,7584.167
grab_1216911678.412,7478.53,-4517.879,-4321.135,7572.151,grab_1216907697.519,7478.777,-4518.401,-4321.649,7572.41
grab_1216911679.431,7476.83,-4516.817,-4320.118,7570.429,grab_1216907697.519,7478.777,-4518.401,-4321.649,7572.41
grab_1216911679.664,7463.654,-4509.137,-4312.783,7557.099,grab_1216907698.708,7460.37,-4507.602,-4311.333,7553.785
grab_1216911680.964,7463.654,-4509.137,-4312.783,7557.099,grab_1216907698.708,7460.37,-4507.602,-4311.333,7553.785
grab_1216911681.166,7453.025,-4502.837,-4306.762,7546.342,grab_1216907699.727,7447.453,-4499.985,-4304.055,7540.713
grab_1216911681.984,7450.83,-4501.511,-4305.494,7544.12,grab_1216907699.727,7447.453,-4499.985,-4304.055,7540.713
grab_1216911682.158,7439.231,-4494.66,-4298.948,7532.382,grab_1216907700.977,7442.97,-4497.366,-4301.553,7536.177
grab_1216911683.006,7439.231,-4494.66,-4298.948,7532.382,grab_1216907700.977,7442.97,-4497.366,-4301.553,7536.177
grab_1216911683.206,7429.844,-4489.158,-4293.693,7522.884,grab_1216907702.108,7429.266,-4489.306,-4293.853,7522.31
grab_1216911684.028,7427.483,-4487.805,-4292.402,7520.495,grab_1216907702.108,7429.266,-4489.306,-4293.853,7522.31
grab_1216911684.231,7415.531,-4480.935,-4285.844,7508.405,grab_1216907702.283,7419.879,-4483.792,-4288.586,7512.812
grab_1216911685.050,7415.531,-4480.935,-4285.844,7508.405,grab_1216907702.283,7419.879,-4483.792,-4288.586,7512.812
grab_1216911685.223,7408.119,-4476.673,-4281.777,7500.907,grab_1216907703.304,7407.84,-4476.724,-4281.834,7500.629
grab_1216911686.068,7403.049,-4473.753,-4278.989,7495.778,grab_1216907704.155,7405.388,-4475.289,-4280.463,7498.148
grab_1216911686.266,7390.056,-4466.238,-4271.815,7482.633,grab_1216907704.325,7395.525,-4469.524,-4274.957,7488.169
grab_1216911687.263,7387.402,-4464.706,-4270.352,7479.948,grab_1216907705.360,7380.391,-4460.718,-4266.548,7472.857
grab_1216911687.432,7379.424,-4460.064,-4265.92,7471.876,grab_1216907705.360,7380.391,-4460.718,-4266.548,7472.857
grab_1216911688.111,7374.136,-4456.943,-4262.938,7466.525,grab_1216907706.367,7372.687,-4456.266,-4262.298,7465.063
grab_1216911688.343,7363.446,-4450.871,-4257.146,7455.713,grab_1216907707.049,7367.525,-4453.309,-4259.476,7459.841
grab_1216911689.301,7360.7,-4449.303,-4255.649,7452.935,grab_1216907707.388,7354.06,-4446.139,-4252.657,7446.233
grab_1216911689.478,7352.371,-4444.607,-4251.171,7444.511,grab_1216907707.388,7354.06,-4446.139,-4252.657,7446.233
grab_1216911690.156,7349.588,-4443.026,-4249.663,7441.697,grab_1216907707.388,7354.06,-4446.139,-4252.657,7446.233
grab_1216911690.354,7335.525,-4435.267,-4242.271,7427.478,grab_1216907709.261,7337.805,-4437.733,-4244.672,7429.811
grab_1216911691.178,7335.525,-4435.267,-4242.271,7427.478,grab_1216907709.261,7337.805,-4437.733,-4244.672,7429.811
grab_1216911691.347,7321.276,-4427.493,-4234.869,7413.073,grab_1216907709.430,7327.221,-4431.87,-4239.086,7419.109
grab_1216911692.243,7321.276,-4427.493,-4234.869,7413.073,grab_1216907709.430,7327.221,-4431.87,-4239.086,7419.109
grab_1216911692.409,7303.786,-4417.967,-4225.798,7395.392,grab_1216907711.473,7300.228,-4417.035,-4224.955,7391.819
grab_1216911693.218,7303.786,-4417.967,-4225.798,7395.392,grab_1216907711.473,7300.228,-4417.035,-4224.955,7391.819
grab_1216911693.386,7294.863,-4413.257,-4221.32,7386.375,grab_1216907712.322,7294.77,-4414.082,-4222.144,7386.301
grab_1216911694.239,7285.847,-4408.556,-4216.854,7377.266,grab_1216907712.966,7289.237,-4411.128,-4219.334,7380.71
grab_1216911694.463,7273.626,-4402.15,-4210.765,7364.917,grab_1216907714.026,7266.996,-4399.343,-4208.128,7358.233
grab_1216911695.263,7273.626,-4402.15,-4210.765,7364.917,grab_1216907714.026,7266.996,-4399.343,-4208.128,7358.233
grab_1216911695.492,7258.126,-4393.957,-4202.975,7349.253,grab_1216907714.878,7261.353,-4396.352,-4205.283,7352.531
grab_1216911696.455,7254.974,-4392.31,-4201.41,7346.069,grab_1216907715.046,7250.012,-4390.38,-4199.606,7341.07
grab_1216911696.633,7245.573,-4387.439,-4196.783,7336.571,grab_1216907715.046,7250.012,-4390.38,-4199.606,7341.07
grab_1216911697.305,7242.421,-4385.804,-4195.23,7333.386,grab_1216907715.900,7235.7,-4382.937,-4192.535,7326.61
grab_1216911697.531,7226.567,-4377.671,-4187.508,7317.371,grab_1216907717.085,7221.201,-4375.571,-4185.544,7311.965
grab_1216911698.494,7220.169,-4374.467,-4184.469,7310.91,grab_1216907717.085,7221.201,-4375.571,-4185.544,7311.965
grab_1216911698.666,7213.753,-4371.239,-4181.408,7304.429,grab_1216907717.940,7218.286,-4374.09,-4184.139,7309.021
grab_1216911699.352,7210.545,-4369.637,-4179.889,7301.189,grab_1216907718.108,7206.61,-4368.156,-4178.508,7297.227
grab_1216911699.554,7191.164,-4360.044,-4170.797,7281.619,grab_1216907719.127,7191.886,-4360.911,-4171.643,7282.36
grab_1216911700.368,7191.164,-4360.044,-4170.797,7281.619,grab_1216907719.127,7191.886,-4360.911,-4171.643,7282.36
grab_1216911700.535,7174.909,-4352.418,-4163.59,7265.215,grab_1216907720.151,7177.176,-4353.838,-4164.95,7267.511
grab_1216911701.394,7174.909,-4352.418,-4163.59,7265.215,grab_1216907720.151,7177.176,-4353.838,-4164.95,7267.511
grab_1216911701.606,7158.636,-4344.804,-4156.395,7248.793,grab_1216907722.024,7156.848,-4344.326,-4155.961,7246.997
grab_1216911702.409,7158.636,-4344.804,-4156.395,7248.793,grab_1216907722.024,7156.848,-4344.326,-4155.961,7246.997
grab_1216911702.575,7142.304,-4337.326,-4149.337,7232.315,grab_1216907722.191,7145.544,-4339.136,-4151.062,7235.592
grab_1216911703.432,7142.304,-4337.326,-4149.337,7232.315,grab_1216907722.191,7145.544,-4339.136,-4151.062,7235.592
grab_1216911703.635,7126.1,-4329.874,-4142.301,7215.966,grab_1216907724.066,7128.806,-4331.58,-4143.935,7218.707
grab_1216911704.451,7109.543,-4322.506,-4135.358,7199.266,grab_1216907725.256,7103.774,-4320.189,-4133.188,7193.453
grab_1216911705.472,7106.524,-4320.724,-4133.655,7196.211,grab_1216907725.256,7103.774,-4320.189,-4133.188,7193.453
grab_1216911705.673,7094.575,-4313.795,-4127.04,7184.121,grab_1216907726.276,7089.822,-4314.019,-4127.375,7179.382
grab_1216911706.495,7094.575,-4313.795,-4127.04,7184.121,grab_1216907726.276,7089.822,-4314.019,-4127.375,7179.382
grab_1216911706.669,7074.487,-4305.104,-4118.863,7163.866,grab_1216907727.299,7076.18,-4308.108,-4121.814,7165.625
grab_1216911707.853,7074.487,-4305.104,-4118.863,7163.866,grab_1216907727.299,7076.18,-4308.108,-4121.814,7165.625
grab_1216911708.026,7057.981,-4297.921,-4112.102,7147.222,grab_1216907728.318,7054.184,-4298.534,-4112.803,7143.445
grab_1216911708.876,7051.37,-4295.091,-4109.441,7140.556,grab_1216907729.680,7051.468,-4297.299,-4111.638,7140.704
grab_1216911709.047,7038.032,-4289.693,-4104.383,7127.115,grab_1216907730.707,7037.506,-4291.565,-4106.26,7126.633
grab_1216911709.901,7038.032,-4289.693,-4104.383,7127.115,grab_1216907730.707,7037.506,-4291.565,-4106.26,7126.633
grab_1216911710.065,7024.816,-4284.562,-4099.588,7113.803,grab_1216907730.876,7026.412,-4286.92,-4101.898,7115.45
grab_1216911710.921,7018.145,-4281.926,-4097.122,7107.082,grab_1216907731.896,7009.505,-4280.278,-4095.687,7098.417
grab_1216911711.090,6991.526,-4272.624,-4088.492,7080.291,grab_1216907733.762,6992.702,-4273.881,-4089.716,7081.495
grab_1216911712.719,6988.251,-4271.491,-4087.442,7076.996,grab_1216907733.762,6992.702,-4273.881,-4089.716,7081.495
grab_1216911713.066,6985.033,-4270.303,-4086.335,7073.755,grab_1216907733.762,6992.702,-4273.881,-4089.716,7081.495
grab_1216911713.268,6981.65,-4269.064,-4085.182,7070.349,grab_1216907733.936,6975.395,-4267.69,-4083.963,7064.072
grab_1216911713.577,6968.361,-4264.712,-4081.165,7056.981,grab_1216907735.301,6972.545,-4266.636,-4082.981,7061.203
grab_1216911714.327,6958.666,-4261.34,-4078.037,7047.224,grab_1216907735.464,6961.4,-4262.575,-4079.202,7049.983
grab_1216911714.663,6949.007,-4258.003,-4074.944,7037.504,grab_1216907736.488,6946.667,-4257.329,-4074.328,7035.152
grab_1216911715.512,6945.88,-4256.862,-4073.882,7034.356,grab_1216907736.488,6946.667,-4257.329,-4074.328,7035.152
grab_1216911715.685,6929.984,-4251.416,-4068.837,7018.36,grab_1216907737.508,6931.626,-4252.58,-4069.957,7020.026
grab_1216911716.535,6926.857,-4250.287,-4067.787,7015.212,grab_1216907737.508,6931.626,-4252.58,-4069.957,7020.026
grab_1216911716.715,6913.914,-4246.242,-4064.067,7002.196,grab_1216907739.380,6911.514,-4245.773,-4063.657,6999.789
grab_1216911717.553,6910.709,-4245.272,-4063.177,6998.975,grab_1216907739.380,6911.514,-4245.773,-4063.657,6999.789
grab_1216911717.725,6898.1,-4241.223,-4059.445,6986.292,grab_1216907739.551,6900.345,-4241.953,-4060.119,6988.551
grab_1216911718.577,6894.876,-4240.287,-4058.59,6983.052,grab_1216907739.551,6900.345,-4241.953,-4060.119,6988.551
grab_1216911718.748,6882.014,-4236.727,-4055.35,6970.129,grab_1216907741.424,6883.681,-4236.811,-4055.395,6971.795
grab_1216911719.595,6875.842,-4234.964,-4053.742,6963.927,grab_1216907741.590,6875.245,-4234.33,-4053.124,6963.316
grab_1216911719.766,6869.367,-4233.505,-4052.442,6957.428,grab_1216907741.590,6875.245,-4234.33,-4053.124,6963.316
grab_1216911720.446,6863.203,-4232.19,-4051.28,6951.244,grab_1216907742.616,6858.385,-4229.62,-4048.835,6946.375
grab_1216911720.790,6850.945,-4228.966,-4048.361,6938.932,grab_1216907743.464,6855.658,-4228.856,-4048.139,6943.634
grab_1216911721.636,6847.958,-4228.23,-4047.699,6935.932,grab_1216907743.634,6844.433,-4225.896,-4045.459,6932.359
grab_1216911721.819,6832.794,-4224.778,-4044.622,6920.713,grab_1216907744.656,6830.584,-4222.52,-4042.426,6918.455
grab_1216911722.660,6832.794,-4224.778,-4044.622,6920.713,grab_1216907744.656,6830.584,-4222.52,-4042.426,6918.455
grab_1216911722.830,6817.541,-4221.955,-4042.174,6905.42,grab_1216907745.506,6824.88,-4221.366,-4041.413,6912.734
grab_1216911723.680,6814.478,-4221.321,-4041.615,6902.347,grab_1216907745.675,6810.755,-4218.696,-4039.089,6898.57
grab_1216911723.849,6805.427,-4219.756,-4040.272,6893.275,grab_1216907745.675,6810.755,-4218.696,-4039.089,6898.57
grab_1216911724.702,6799.394,-4218.422,-4039.087,6887.22,grab_1216907747.158,6796.788,-4216.42,-4037.155,6884.573
grab_1216911724.875,6787.496,-4216.458,-4037.415,6875.297,grab_1216907748.023,6782.64,-4214.737,-4035.816,6870.409
grab_1216911725.721,6784.612,-4216.081,-4037.108,6872.409,grab_1216907748.023,6782.64,-4214.737,-4035.816,6870.409
grab_1216911725.896,6773.351,-4214.684,-4035.984,6861.133,grab_1216907748.914,6774.408,-4213.846,-4035.125,6862.17
grab_1216911726.744,6773.351,-4214.684,-4035.984,6861.133,grab_1216907748.914,6774.408,-4213.846,-4035.125,6862.17
grab_1216911726.923,6759.801,-4213.578,-4035.205,6847.58,grab_1216907749.992,6755.432,-4212.455,-4034.19,6843.192
grab_1216911727.761,6757.229,-4213.358,-4035.047,6845.007,grab_1216907749.992,6755.432,-4212.455,-4034.19,6843.192
grab_1216911727.935,6747.304,-4212.715,-4034.643,6835.083,grab_1216907751.120,6742.221,-4211.966,-4034.018,6829.992
grab_1216911728.783,6744.896,-4212.568,-4034.554,6832.676,grab_1216907751.120,6742.221,-4211.966,-4034.018,6829.992
grab_1216911728.957,6735.857,-4212.106,-4034.309,6823.641,grab_1216907751.978,6732.346,-4211.566,-4033.854,6820.123
grab_1216911729.803,6731.669,-4211.964,-4034.267,6819.457,grab_1216907751.978,6732.346,-4211.566,-4033.854,6820.123
grab_1216911729.976,6723.59,-4211.685,-4034.182,6811.384,grab_1216907752.822,6727.605,-4211.307,-4033.709,6815.383
grab_1216911730.829,6721.736,-4211.688,-4034.229,6809.533,grab_1216907753.062,6716.459,-4210.509,-4033.181,6804.238
grab_1216911731.000,6716.236,-4211.366,-4034.039,6804.034,grab_1216907753.062,6716.459,-4210.509,-4033.181,6804.238
grab_1216911731.856,6705.984,-4209.601,-4032.525,6793.758,grab_1216907754.867,6708.219,-4209.17,-4032.043,6795.98
grab_1216911732.867,6698.209,-4206.606,-4029.728,6785.927,grab_1216907755.065,6698.598,-4205.811,-4028.926,6786.297
grab_1216911733.892,6696.652,-4205.766,-4028.928,6784.353,grab_1216907755.887,6696.747,-4204.872,-4028.035,6784.427
grab_1216911734.063,6685.408,-4199.588,-4023.043,6772.985,grab_1216907756.907,6689.342,-4201.092,-4024.448,6776.947
grab_1216911735.421,6675.717,-4196.836,-4020.534,6763.246,grab_1216907758.096,6674.819,-4196.39,-4020.111,6762.339
grab_1216911736.444,6673.592,-4196.511,-4020.261,6761.117,grab_1216907758.096,6674.819,-4196.39,-4020.111,6762.339
